Term,ID,Source_Sheet,Source_DB,Gene
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAPK3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAPK11
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAP2K1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAP2K2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAP2K6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PRNP
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PSPN
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PTK2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PTPN11
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PTPRA
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PTPRC
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RAC1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RAC2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RAF1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RDX
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RELA
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ROBO1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ROBO2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ROCK1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RPS6KA1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RPS6KA2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RPS6KA3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RRAS
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RXRA
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAPK12
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN1A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN1B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN2A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN2B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN3A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN4A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN5A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN7A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN8A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN9A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SDCBP
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SH3GL2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SIAH1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SIAH2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SLC2A2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SLC2A4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SLIT1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SLIT3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SMARCD3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SOS1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SOS2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTA1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTAN1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTB
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTBN1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTBN2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SRC
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SREBF1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED22
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CNTN2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TBL1X
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TCF4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,HNF1A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,HNF1B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TCF3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TCF12
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TDGF1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NR2F2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TGFB1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,LEFTY2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TLN1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TNF
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRIO
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRPC1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRPC3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRPC4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRPC5
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRPC6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TYROBP
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,VASP
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,VAV2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,EZR
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,WNT1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,WNT10B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,YWHAB
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ST8SIA4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ST8SIA2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCOA3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCK2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA7A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CNTNAP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,UNC5C
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCOA1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NUMB
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NRP2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NRP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,HDAC3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CDK5R1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CACNA1I
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CACNA1H
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CACNA1G
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,FOXH1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,WASL
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RPS6KA4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA5A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPAG9
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ARTN
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RPS6KA5
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED14
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,KLF4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CER1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SLIT2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ADIPOQ
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED21
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NTN1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED23
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED17
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED26
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED27
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED7
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ROCK2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED20
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCOR1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCOR2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA3E
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ARHGEF11
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,FARP2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED24
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SRGAP3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED12
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED13
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,AKT3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED16
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RANBP9
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PLXNC1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PAK4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA3A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MYL9
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CAP2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CAP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CARM1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCOA2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA4D
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,DPYSL4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,DRAP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,LEFTY1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CHL1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PPARGC1A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,STIP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ABLIM3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NCOA6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CDK19
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NFASC
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CLASP2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PLXND1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CLASP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ARHGEF12
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SRGAP2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED13L
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PIP5K1C
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,KIF4A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,DNM3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CNTN6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RND1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RPS6KA6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NEUROG3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CDON
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED31
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ANGPTL4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTBN5
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,EVL
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED15
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TREM2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED18
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED9
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PLXNA3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED29
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ENAH
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SCN3B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CFC1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,DPYSL5
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PAK6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RGMA
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TRPC7
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PAK7
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SRGAP1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA6A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,KIAA1598
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SPTBN4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,NTN4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,GFRA4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA4A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ROBO3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TBL1XR1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MYH14
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,SEMA6D
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CHD9
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ARHGAP39
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED25
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED10
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ABLIM2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,HELZ2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,UNC5A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED30
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PLXNA4
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,BOC
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,TGS1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MYL12B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED8
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,AGAP2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ACVR1C
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,COL6A6
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,UNC5D
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,HFE2
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED19
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,UNC5B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,COL6A5
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,PTF1A
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,LAMA1
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,KIF4B
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,RGMB
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,AGRN
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MAFA
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,ONECUT3
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MED11
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,CD24
Developmental biology,bioplanet_1517,Gluconeogenesis,bioplanet,MEF2B
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ACADVL
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ACTB
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ADD1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,KLK3
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ASNS
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ATF3
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ATF4
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,BCHE
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,CALR
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,CD44
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,TPP1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,CPE
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,CTSG
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,DCTN1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,DDIT3
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,DDX11
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,EIF2S1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,ERN1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,EXTL3
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,F2
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,GCG
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,GFPT1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,GH1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,GSK3A
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,HDGF
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,HSPA5
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGF1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGF2
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFALS
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFBP1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFBP2
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFBP3
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFBP4
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFBP5
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,IGFBP6
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,CXCL8
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,INS
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,KIF5B
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,LEP
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,LMNA
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,DNAJB9
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,MMP1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,MMP2
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,MYC
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,MYO5A
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,NFYA
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,NFYB
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,NFYC
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,PAPPA
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,PARN
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,PCSK1
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,PCSK2
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,PLG
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,EXOSC9
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,PPP2R5B
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,DNAJC3
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,RAB27A
Diabetes pathways,bioplanet_1518,Gluconeogenesis,bioplanet,CCL2
