HGNC_Symbol,Log2FC,P_Value,DataSet,Group,Sp
TBXA2R,-0.07,0.25655,Iwamoto_BA46_BPD,BPD,Human
TBXAS1,-0.42,0.22445,Iwamoto_BA46_BPD,BPD,Human
TCF3,0.07,0.44684,Iwamoto_BA46_BPD,BPD,Human
TCF7,0.13,0.48284,Iwamoto_BA46_BPD,BPD,Human
TCIRG1,0.61,0.03542,Iwamoto_BA46_BPD,BPD,Human
TDO2,0.24,0.22855,Iwamoto_BA46_BPD,BPD,Human
TEAD1,-0.02,0.91508,Iwamoto_BA46_BPD,BPD,Human
TECR,-0.07,0.40588,Iwamoto_BA46_BPD,BPD,Human
TEK,-0.08,0.25229,Iwamoto_BA46_BPD,BPD,Human
TF,-0.44,0.01746,Iwamoto_BA46_BPD,BPD,Human
TFAM,0.05,0.66669,Iwamoto_BA46_BPD,BPD,Human
TFDP1,0.02,0.78313,Iwamoto_BA46_BPD,BPD,Human
TFRC,-0.01,0.53147,Iwamoto_BA46_BPD,BPD,Human
TG,0.27,0.26058,Iwamoto_BA46_BPD,BPD,Human
TGFA,0.01,0.77469,Iwamoto_BA46_BPD,BPD,Human
TGFB1,0.08,0.69584,Iwamoto_BA46_BPD,BPD,Human
TGFB2,0.20,0.29212,Iwamoto_BA46_BPD,BPD,Human
TGFBR1,-0.25,0.42072,Iwamoto_BA46_BPD,BPD,Human
TGFBR2,0.13,0.08696,Iwamoto_BA46_BPD,BPD,Human
TGM2,-0.04,0.28980,Iwamoto_BA46_BPD,BPD,Human
TH,-0.34,0.25366,Iwamoto_BA46_BPD,BPD,Human
THBD,0.10,0.52431,Iwamoto_BA46_BPD,BPD,Human
THBS1,0.18,0.39805,Iwamoto_BA46_BPD,BPD,Human
THRA,0.07,0.25912,Iwamoto_BA46_BPD,BPD,Human
THRB,-0.19,0.30204,Iwamoto_BA46_BPD,BPD,Human
TIAM1,-0.24,0.25873,Iwamoto_BA46_BPD,BPD,Human
TICAM1,0.34,0.08432,Iwamoto_BA46_BPD,BPD,Human
TIMP1,0.20,0.24719,Iwamoto_BA46_BPD,BPD,Human
TIMP3,0.35,0.01724,Iwamoto_BA46_BPD,BPD,Human
TJP1,0.01,0.47584,Iwamoto_BA46_BPD,BPD,Human
TK1,0.10,0.68992,Iwamoto_BA46_BPD,BPD,Human
TKT,-0.22,0.07022,Iwamoto_BA46_BPD,BPD,Human
TLN1,-0.11,0.39758,Iwamoto_BA46_BPD,BPD,Human
TLR2,-0.03,0.92140,Iwamoto_BA46_BPD,BPD,Human
TLR3,-0.30,0.32023,Iwamoto_BA46_BPD,BPD,Human
TLR4,0.10,0.50616,Iwamoto_BA46_BPD,BPD,Human
TLR5,-0.12,0.45400,Iwamoto_BA46_BPD,BPD,Human
TNC,-0.26,0.27356,Iwamoto_BA46_BPD,BPD,Human
TNF,-0.10,0.62211,Iwamoto_BA46_BPD,BPD,Human
TNFAIP3,0.03,0.81857,Iwamoto_BA46_BPD,BPD,Human
TNFRSF10B,0.46,0.06352,Iwamoto_BA46_BPD,BPD,Human
TNFRSF11A,-0.09,0.74046,Iwamoto_BA46_BPD,BPD,Human
TNFRSF1A,0.13,0.43164,Iwamoto_BA46_BPD,BPD,Human
TNFRSF1B,-0.18,0.39090,Iwamoto_BA46_BPD,BPD,Human
TNFSF11,0.52,0.07871,Iwamoto_BA46_BPD,BPD,Human
TNNI3,0.57,0.02739,Iwamoto_BA46_BPD,BPD,Human
TNNT2,0.14,0.29363,Iwamoto_BA46_BPD,BPD,Human
TOB1,0.10,0.45690,Iwamoto_BA46_BPD,BPD,Human
TOMM40,-0.02,0.82591,Iwamoto_BA46_BPD,BPD,Human
TP53,0.27,0.29027,Iwamoto_BA46_BPD,BPD,Human
TP73,0.07,0.80000,Iwamoto_BA46_BPD,BPD,Human
TPI1,-0.14,0.16961,Iwamoto_BA46_BPD,BPD,Human
TPM1,-0.08,0.19968,Iwamoto_BA46_BPD,BPD,Human
TPO,0.52,0.09190,Iwamoto_BA46_BPD,BPD,Human
TPP1,-0.01,0.80826,Iwamoto_BA46_BPD,BPD,Human
TRADD,0.10,0.40708,Iwamoto_BA46_BPD,BPD,Human
TRAF1,0.21,0.28657,Iwamoto_BA46_BPD,BPD,Human
TRAF2,-0.08,0.68748,Iwamoto_BA46_BPD,BPD,Human
TRAF3,-0.07,0.39307,Iwamoto_BA46_BPD,BPD,Human
TRAF3IP2,-0.04,0.36140,Iwamoto_BA46_BPD,BPD,Human
TRAF4,0.15,0.31228,Iwamoto_BA46_BPD,BPD,Human
TRAF5,0.02,0.89577,Iwamoto_BA46_BPD,BPD,Human
TRAF6,0.16,0.21494,Iwamoto_BA46_BPD,BPD,Human
TRAP1,0.00,0.97328,Iwamoto_BA46_BPD,BPD,Human
TRH,-0.21,0.38152,Iwamoto_BA46_BPD,BPD,Human
TRIB3,-0.09,0.36922,Iwamoto_BA46_BPD,BPD,Human
TRIP10,0.08,0.58096,Iwamoto_BA46_BPD,BPD,Human
TRPC1,-0.10,0.58651,Iwamoto_BA46_BPD,BPD,Human
TRPC3,-0.20,0.29300,Iwamoto_BA46_BPD,BPD,Human
TRPV1,0.09,0.41254,Iwamoto_BA46_BPD,BPD,Human
TRRAP,-0.12,0.37841,Iwamoto_BA46_BPD,BPD,Human
TSC1,0.01,0.90725,Iwamoto_BA46_BPD,BPD,Human
TSC2,-0.15,0.27076,Iwamoto_BA46_BPD,BPD,Human
TSHR,0.41,0.18704,Iwamoto_BA46_BPD,BPD,Human
TSPO,0.00,0.97802,Iwamoto_BA46_BPD,BPD,Human
TTF1,0.01,0.21635,Iwamoto_BA46_BPD,BPD,Human
TTF2,-0.06,0.86527,Iwamoto_BA46_BPD,BPD,Human
TTK,0.48,0.13205,Iwamoto_BA46_BPD,BPD,Human
TUBA1B,-0.14,0.12775,Iwamoto_BA46_BPD,BPD,Human
TUBB3,-0.25,0.09162,Iwamoto_BA46_BPD,BPD,Human
TXN2,-0.22,0.03534,Iwamoto_BA46_BPD,BPD,Human
TXNRD2,-0.15,0.23067,Iwamoto_BA46_BPD,BPD,Human
TYK2,-0.08,0.43067,Iwamoto_BA46_BPD,BPD,Human
TYMP,0.12,0.25827,Iwamoto_BA46_BPD,BPD,Human
TYMS,-0.25,0.11772,Iwamoto_BA46_BPD,BPD,Human
UBC,-0.15,0.09104,Iwamoto_BA46_BPD,BPD,Human
UBE2I,0.02,0.22836,Iwamoto_BA46_BPD,BPD,Human
UBE3A,-0.09,0.28182,Iwamoto_BA46_BPD,BPD,Human
UCKL1,-0.07,0.43683,Iwamoto_BA46_BPD,BPD,Human
UCP1,-0.31,0.28425,Iwamoto_BA46_BPD,BPD,Human
UGDH,0.05,0.64406,Iwamoto_BA46_BPD,BPD,Human
UGP2,-0.20,0.12643,Iwamoto_BA46_BPD,BPD,Human
ULK1,-0.07,0.70111,Iwamoto_BA46_BPD,BPD,Human
UMPS,-0.10,0.49804,Iwamoto_BA46_BPD,BPD,Human
UNC13B,-0.02,0.81563,Iwamoto_BA46_BPD,BPD,Human
UPB1,-0.12,0.66704,Iwamoto_BA46_BPD,BPD,Human
UQCR10,-0.19,0.01768,Iwamoto_BA46_BPD,BPD,Human
UQCR11,-0.12,0.10138,Iwamoto_BA46_BPD,BPD,Human
UQCRB,-0.05,0.57409,Iwamoto_BA46_BPD,BPD,Human
UQCRC1,-0.29,0.02841,Iwamoto_BA46_BPD,BPD,Human
UQCRC2,-0.20,0.14788,Iwamoto_BA46_BPD,BPD,Human
UQCRFS1,-0.37,0.00790,Iwamoto_BA46_BPD,BPD,Human
UQCRHL,-0.17,0.12959,Iwamoto_BA46_BPD,BPD,Human
UQCRQ,-0.32,0.01511,Iwamoto_BA46_BPD,BPD,Human
USP21,-0.28,0.00385,Iwamoto_BA46_BPD,BPD,Human
USP8,0.02,0.85924,Iwamoto_BA46_BPD,BPD,Human
UTS2,0.04,0.73671,Iwamoto_BA46_BPD,BPD,Human
VAMP2,-0.12,0.41829,Iwamoto_BA46_BPD,BPD,Human
VAPB,-0.08,0.75681,Iwamoto_BA46_BPD,BPD,Human
VASP,0.09,0.67234,Iwamoto_BA46_BPD,BPD,Human
VCAM1,0.16,0.44573,Iwamoto_BA46_BPD,BPD,Human
VCL,0.29,0.22732,Iwamoto_BA46_BPD,BPD,Human
VDAC1,-0.33,0.06987,Iwamoto_BA46_BPD,BPD,Human
VDAC2,-0.25,0.01508,Iwamoto_BA46_BPD,BPD,Human
VDAC3,-0.07,0.22145,Iwamoto_BA46_BPD,BPD,Human
VEGFA,0.03,0.60869,Iwamoto_BA46_BPD,BPD,Human
VHL,0.23,0.42280,Iwamoto_BA46_BPD,BPD,Human
VIM,0.02,0.90059,Iwamoto_BA46_BPD,BPD,Human
VIP,-0.15,0.49229,Iwamoto_BA46_BPD,BPD,Human
VIPR1,0.06,0.55355,Iwamoto_BA46_BPD,BPD,Human
WAS,0.23,0.17190,Iwamoto_BA46_BPD,BPD,Human
WASL,-0.07,0.77927,Iwamoto_BA46_BPD,BPD,Human
WIF1,0.42,0.07411,Iwamoto_BA46_BPD,BPD,Human
WNT11,0.30,0.03835,Iwamoto_BA46_BPD,BPD,Human
WNT16,0.18,0.56092,Iwamoto_BA46_BPD,BPD,Human
WNT3,0.45,0.10270,Iwamoto_BA46_BPD,BPD,Human
WNT4,0.45,0.11259,Iwamoto_BA46_BPD,BPD,Human
WNT5A,0.29,0.19639,Iwamoto_BA46_BPD,BPD,Human
WWTR1,0.14,0.27129,Iwamoto_BA46_BPD,BPD,Human
XBP1,-0.06,0.56286,Iwamoto_BA46_BPD,BPD,Human
XDH,-0.09,0.54268,Iwamoto_BA46_BPD,BPD,Human
XIAP,-0.19,0.33237,Iwamoto_BA46_BPD,BPD,Human
XPO1,0.01,0.91931,Iwamoto_BA46_BPD,BPD,Human
YAP1,0.27,0.34227,Iwamoto_BA46_BPD,BPD,Human
YWHAE,-0.13,0.25328,Iwamoto_BA46_BPD,BPD,Human
YWHAQ,-0.17,0.08521,Iwamoto_BA46_BPD,BPD,Human
ZAP70,0.41,0.17940,Iwamoto_BA46_BPD,BPD,Human
ZBTB16,0.06,0.59289,Iwamoto_BA46_BPD,BPD,Human
ZBTB17,-0.02,0.47673,Iwamoto_BA46_BPD,BPD,Human
ZEB1,0.05,0.19009,Iwamoto_BA46_BPD,BPD,Human
ZEB2,0.15,0.45958,Iwamoto_BA46_BPD,BPD,Human
ZFP36,0.18,0.55404,Iwamoto_BA46_BPD,BPD,Human
ZMPSTE24,-0.18,0.02453,Iwamoto_BA46_BPD,BPD,Human
ZYX,-0.12,0.30064,Iwamoto_BA46_BPD,BPD,Human
AADAT,-1.13,0.29553,Stanley_On_Off_Meds_BPD,BPD,Human
AANAT,-1.11,0.16474,Stanley_On_Off_Meds_BPD,BPD,Human
ABAT,-1.07,0.05032,Stanley_On_Off_Meds_BPD,BPD,Human
ABCA1,1.03,0.14805,Stanley_On_Off_Meds_BPD,BPD,Human
ABCB1,-1.02,0.09786,Stanley_On_Off_Meds_BPD,BPD,Human
ABCB11,-1.01,0.71047,Stanley_On_Off_Meds_BPD,BPD,Human
ABCB4,1.01,0.79424,Stanley_On_Off_Meds_BPD,BPD,Human
ABCC2,-1.01,0.58270,Stanley_On_Off_Meds_BPD,BPD,Human
ABCC3,-1.00,0.99005,Stanley_On_Off_Meds_BPD,BPD,Human
ABCC4,1.02,0.37361,Stanley_On_Off_Meds_BPD,BPD,Human
ABCD1,1.02,0.48858,Stanley_On_Off_Meds_BPD,BPD,Human
ABCD3,1.07,0.04882,Stanley_On_Off_Meds_BPD,BPD,Human
ABCG1,-1.00,0.96432,Stanley_On_Off_Meds_BPD,BPD,Human
ABCG2,1.04,0.28255,Stanley_On_Off_Meds_BPD,BPD,Human
ABCG5,-1.01,0.69075,Stanley_On_Off_Meds_BPD,BPD,Human
ABCG8,-1.11,0.17941,Stanley_On_Off_Meds_BPD,BPD,Human
ABL1,-1.00,0.83647,Stanley_On_Off_Meds_BPD,BPD,Human
ACAA1,1.01,0.80339,Stanley_On_Off_Meds_BPD,BPD,Human
ACAA2,1.05,0.21595,Stanley_On_Off_Meds_BPD,BPD,Human
ACACA,-1.08,0.06547,Stanley_On_Off_Meds_BPD,BPD,Human
ACACB,1.01,0.73614,Stanley_On_Off_Meds_BPD,BPD,Human
ACADL,-1.05,0.03526,Stanley_On_Off_Meds_BPD,BPD,Human
ACADM,-1.03,0.57614,Stanley_On_Off_Meds_BPD,BPD,Human
ACADS,1.02,0.57128,Stanley_On_Off_Meds_BPD,BPD,Human
ACADVL,-1.10,0.10577,Stanley_On_Off_Meds_BPD,BPD,Human
ACAT1,-1.03,0.38480,Stanley_On_Off_Meds_BPD,BPD,Human
ACLY,-1.00,0.99021,Stanley_On_Off_Meds_BPD,BPD,Human
ACMSD,-1.01,0.87006,Stanley_On_Off_Meds_BPD,BPD,Human
ACO1,1.11,0.14612,Stanley_On_Off_Meds_BPD,BPD,Human
ACOT2,-1.12,0.03373,Stanley_On_Off_Meds_BPD,BPD,Human
ACOX1,1.01,0.49541,Stanley_On_Off_Meds_BPD,BPD,Human
ACSL1,1.14,0.00933,Stanley_On_Off_Meds_BPD,BPD,Human
ACSS2,1.04,0.39854,Stanley_On_Off_Meds_BPD,BPD,Human
ACTB,-1.08,0.00027,Stanley_On_Off_Meds_BPD,BPD,Human
ACTC1,-1.04,0.14566,Stanley_On_Off_Meds_BPD,BPD,Human
ACTN4,-1.10,0.02778,Stanley_On_Off_Meds_BPD,BPD,Human
ADA,-1.03,0.48736,Stanley_On_Off_Meds_BPD,BPD,Human
ADAM10,1.02,0.40415,Stanley_On_Off_Meds_BPD,BPD,Human
ADCY1,1.02,0.48237,Stanley_On_Off_Meds_BPD,BPD,Human
ADCY10,-1.10,0.01853,Stanley_On_Off_Meds_BPD,BPD,Human
ADCY2,-1.08,0.01584,Stanley_On_Off_Meds_BPD,BPD,Human
ADCY5,1.00,0.96018,Stanley_On_Off_Meds_BPD,BPD,Human
ADCY6,-1.00,0.95189,Stanley_On_Off_Meds_BPD,BPD,Human
ADCYAP1,-1.14,0.00756,Stanley_On_Off_Meds_BPD,BPD,Human
ADCYAP1R1,-1.03,0.58230,Stanley_On_Off_Meds_BPD,BPD,Human
ADIPOQ,1.08,0.03737,Stanley_On_Off_Meds_BPD,BPD,Human
ADIPOR1,1.00,0.97574,Stanley_On_Off_Meds_BPD,BPD,Human
ADORA1,-1.12,0.00758,Stanley_On_Off_Meds_BPD,BPD,Human
ADORA2A,1.05,0.02867,Stanley_On_Off_Meds_BPD,BPD,Human
ADRA1A,-1.00,0.94699,Stanley_On_Off_Meds_BPD,BPD,Human
ADRA1D,-1.08,0.00104,Stanley_On_Off_Meds_BPD,BPD,Human
ADRB1,-1.02,0.30333,Stanley_On_Off_Meds_BPD,BPD,Human
ADRB3,-1.09,0.00750,Stanley_On_Off_Meds_BPD,BPD,Human
ADSL,-1.05,0.20506,Stanley_On_Off_Meds_BPD,BPD,Human
AFMID,-1.06,0.55669,Stanley_On_Off_Meds_BPD,BPD,Human
AGAP2,-1.02,0.56441,Stanley_On_Off_Meds_BPD,BPD,Human
AGER,-1.10,0.04910,Stanley_On_Off_Meds_BPD,BPD,Human
AGL,-1.05,0.23554,Stanley_On_Off_Meds_BPD,BPD,Human
AGRP,-1.05,0.11228,Stanley_On_Off_Meds_BPD,BPD,Human
AGT,-1.05,0.37917,Stanley_On_Off_Meds_BPD,BPD,Human
AGXT,1.01,0.70757,Stanley_On_Off_Meds_BPD,BPD,Human
AHR,1.11,0.02529,Stanley_On_Off_Meds_BPD,BPD,Human
AKAP13,-1.05,0.00768,Stanley_On_Off_Meds_BPD,BPD,Human
AKR1A1,-1.01,0.65734,Stanley_On_Off_Meds_BPD,BPD,Human
AKR1B1,-1.11,0.09531,Stanley_On_Off_Meds_BPD,BPD,Human
AKR1C3,1.04,0.41782,Stanley_On_Off_Meds_BPD,BPD,Human
AKT1S1,1.05,0.39080,Stanley_On_Off_Meds_BPD,BPD,Human
AKT3,-1.02,0.51884,Stanley_On_Off_Meds_BPD,BPD,Human
ALAS1,-1.08,0.08210,Stanley_On_Off_Meds_BPD,BPD,Human
ALB,-1.03,0.35891,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH18A1,1.05,0.14190,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH2,-1.03,0.48257,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH3A1,-1.03,0.27356,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH4A1,-1.08,0.03624,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH5A1,-1.00,0.97745,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH7A1,1.03,0.24634,Stanley_On_Off_Meds_BPD,BPD,Human
ALDH9A1,-1.01,0.87670,Stanley_On_Off_Meds_BPD,BPD,Human
ALDOA,-1.06,0.09862,Stanley_On_Off_Meds_BPD,BPD,Human
ALOX12,-1.02,0.64421,Stanley_On_Off_Meds_BPD,BPD,Human
ALOX15,1.02,0.73597,Stanley_On_Off_Meds_BPD,BPD,Human
ALOX15B,1.01,0.70288,Stanley_On_Off_Meds_BPD,BPD,Human
ALOX5,-1.00,0.83366,Stanley_On_Off_Meds_BPD,BPD,Human
ALS2,1.00,0.95308,Stanley_On_Off_Meds_BPD,BPD,Human
AMBRA1,-1.02,0.34433,Stanley_On_Off_Meds_BPD,BPD,Human
AMOT,-1.04,0.38344,Stanley_On_Off_Meds_BPD,BPD,Human
AMPD1,-1.08,0.00182,Stanley_On_Off_Meds_BPD,BPD,Human
ANAPC10,-1.05,0.08334,Stanley_On_Off_Meds_BPD,BPD,Human
ANAPC5,-1.02,0.47695,Stanley_On_Off_Meds_BPD,BPD,Human
ANGPT1,1.01,0.63648,Stanley_On_Off_Meds_BPD,BPD,Human
ANGPT2,-1.03,0.08770,Stanley_On_Off_Meds_BPD,BPD,Human
ANGPTL4,-1.06,0.43994,Stanley_On_Off_Meds_BPD,BPD,Human
ANPEP,-1.10,0.03728,Stanley_On_Off_Meds_BPD,BPD,Human
AOC1,-1.09,0.01764,Stanley_On_Off_Meds_BPD,BPD,Human
AOX1,1.03,0.30413,Stanley_On_Off_Meds_BPD,BPD,Human
AP2M1,-1.05,0.39070,Stanley_On_Off_Meds_BPD,BPD,Human
APAF1,-1.03,0.42372,Stanley_On_Off_Meds_BPD,BPD,Human
APBB1,-1.10,0.06228,Stanley_On_Off_Meds_BPD,BPD,Human
APBB1IP,-1.02,0.37176,Stanley_On_Off_Meds_BPD,BPD,Human
APC2,-1.03,0.24918,Stanley_On_Off_Meds_BPD,BPD,Human
APH1A,-1.02,0.39029,Stanley_On_Off_Meds_BPD,BPD,Human
APOA1,1.02,0.11866,Stanley_On_Off_Meds_BPD,BPD,Human
APOA2,1.04,0.09908,Stanley_On_Off_Meds_BPD,BPD,Human
APOA5,-1.11,0.18039,Stanley_On_Off_Meds_BPD,BPD,Human
APOB,-1.05,0.17696,Stanley_On_Off_Meds_BPD,BPD,Human
APOC3,-1.01,0.46001,Stanley_On_Off_Meds_BPD,BPD,Human
APOE,-1.10,0.00102,Stanley_On_Off_Meds_BPD,BPD,Human
APP,-1.02,0.52503,Stanley_On_Off_Meds_BPD,BPD,Human
APPL1,-1.09,0.12698,Stanley_On_Off_Meds_BPD,BPD,Human
APRT,-1.03,0.49739,Stanley_On_Off_Meds_BPD,BPD,Human
AQP1,-1.02,0.74572,Stanley_On_Off_Meds_BPD,BPD,Human
AQP4,-1.01,0.45416,Stanley_On_Off_Meds_BPD,BPD,Human
AR,-1.04,0.29659,Stanley_On_Off_Meds_BPD,BPD,Human
ARAF,-1.02,0.60888,Stanley_On_Off_Meds_BPD,BPD,Human
ARC,-1.04,0.57673,Stanley_On_Off_Meds_BPD,BPD,Human
AREG,-1.02,0.42773,Stanley_On_Off_Meds_BPD,BPD,Human
ARF1,-1.00,0.87728,Stanley_On_Off_Meds_BPD,BPD,Human
ARF6,-1.08,0.02599,Stanley_On_Off_Meds_BPD,BPD,Human
ARHGAP35,-1.04,0.09808,Stanley_On_Off_Meds_BPD,BPD,Human
ARHGDIA,-1.05,0.04505,Stanley_On_Off_Meds_BPD,BPD,Human
ARNT,-1.06,0.00775,Stanley_On_Off_Meds_BPD,BPD,Human
ARNT2,-1.02,0.69827,Stanley_On_Off_Meds_BPD,BPD,Human
ARRB1,-1.07,0.00115,Stanley_On_Off_Meds_BPD,BPD,Human
ASIP,1.07,0.01618,Stanley_On_Off_Meds_BPD,BPD,Human
ASL,-1.15,0.00881,Stanley_On_Off_Meds_BPD,BPD,Human
ASMT,1.03,0.18346,Stanley_On_Off_Meds_BPD,BPD,Human
ASNS,-1.07,0.19235,Stanley_On_Off_Meds_BPD,BPD,Human
ASPA,1.07,0.01618,Stanley_On_Off_Meds_BPD,BPD,Human
ASS1,-1.05,0.38913,Stanley_On_Off_Meds_BPD,BPD,Human
ATF1,-1.06,0.07884,Stanley_On_Off_Meds_BPD,BPD,Human
ATF2,-1.09,0.01698,Stanley_On_Off_Meds_BPD,BPD,Human
ATF4,1.04,0.30879,Stanley_On_Off_Meds_BPD,BPD,Human
ATF6,1.02,0.33246,Stanley_On_Off_Meds_BPD,BPD,Human
ATG12,-1.02,0.39608,Stanley_On_Off_Meds_BPD,BPD,Human
ATG13,-1.05,0.07768,Stanley_On_Off_Meds_BPD,BPD,Human
ATG16L1,1.05,0.23677,Stanley_On_Off_Meds_BPD,BPD,Human
ATG5,1.07,0.01618,Stanley_On_Off_Meds_BPD,BPD,Human
ATG7,-1.07,0.12491,Stanley_On_Off_Meds_BPD,BPD,Human
ATIC,-1.04,0.41585,Stanley_On_Off_Meds_BPD,BPD,Human
ATM,-1.04,0.24056,Stanley_On_Off_Meds_BPD,BPD,Human
ATP2A1,1.00,0.87370,Stanley_On_Off_Meds_BPD,BPD,Human
ATP2B1,-1.07,0.05733,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V0C,-1.09,0.05026,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V0D2,1.07,0.18025,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V1A,-1.09,0.04492,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V1B1,-1.05,0.12154,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V1D,-1.05,0.12961,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V1E1,1.03,0.54597,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V1F,-1.05,0.20790,Stanley_On_Off_Meds_BPD,BPD,Human
ATP6V1H,-1.06,0.06150,Stanley_On_Off_Meds_BPD,BPD,Human
ATR,-1.00,0.96659,Stanley_On_Off_Meds_BPD,BPD,Human
AUH,1.05,0.22120,Stanley_On_Off_Meds_BPD,BPD,Human
AVP,1.09,0.09609,Stanley_On_Off_Meds_BPD,BPD,Human
AXIN1,-1.02,0.61233,Stanley_On_Off_Meds_BPD,BPD,Human
B2M,1.06,0.20335,Stanley_On_Off_Meds_BPD,BPD,Human
BAAT,1.04,0.00043,Stanley_On_Off_Meds_BPD,BPD,Human
BACE1,1.07,0.13397,Stanley_On_Off_Meds_BPD,BPD,Human
BAD,-1.06,0.00322,Stanley_On_Off_Meds_BPD,BPD,Human
BAK1,-1.14,0.06392,Stanley_On_Off_Meds_BPD,BPD,Human
BAX,-1.08,0.00040,Stanley_On_Off_Meds_BPD,BPD,Human
BBC3,-1.06,0.15667,Stanley_On_Off_Meds_BPD,BPD,Human
BCAR1,1.01,0.78532,Stanley_On_Off_Meds_BPD,BPD,Human
BCAT1,-1.03,0.12769,Stanley_On_Off_Meds_BPD,BPD,Human
BCKDHA,-1.03,0.47578,Stanley_On_Off_Meds_BPD,BPD,Human
BCL10,-1.01,0.78556,Stanley_On_Off_Meds_BPD,BPD,Human
BCL2,-1.04,0.02021,Stanley_On_Off_Meds_BPD,BPD,Human
BCL2A1,-1.01,0.66056,Stanley_On_Off_Meds_BPD,BPD,Human
BCL2L1,-1.06,0.00186,Stanley_On_Off_Meds_BPD,BPD,Human
BCL2L11,1.03,0.21111,Stanley_On_Off_Meds_BPD,BPD,Human
BCL2L2,-1.05,0.35060,Stanley_On_Off_Meds_BPD,BPD,Human
BCL6,-1.06,0.10132,Stanley_On_Off_Meds_BPD,BPD,Human
BDH1,-1.01,0.88415,Stanley_On_Off_Meds_BPD,BPD,Human
BDKRB1,-1.08,0.14855,Stanley_On_Off_Meds_BPD,BPD,Human
BDNF,-1.05,0.01465,Stanley_On_Off_Meds_BPD,BPD,Human
BHMT,-1.09,0.06753,Stanley_On_Off_Meds_BPD,BPD,Human
BID,-1.09,0.00746,Stanley_On_Off_Meds_BPD,BPD,Human
BIRC2,-1.00,0.96696,Stanley_On_Off_Meds_BPD,BPD,Human
BIRC5,1.03,0.31701,Stanley_On_Off_Meds_BPD,BPD,Human
BLNK,1.06,0.32830,Stanley_On_Off_Meds_BPD,BPD,Human
BMAL1,-1.03,0.26676,Stanley_On_Off_Meds_BPD,BPD,Human
BMF,1.00,0.97048,Stanley_On_Off_Meds_BPD,BPD,Human
BMP2,1.01,0.64640,Stanley_On_Off_Meds_BPD,BPD,Human
BMP4,-1.11,0.02570,Stanley_On_Off_Meds_BPD,BPD,Human
BMP7,1.04,0.27827,Stanley_On_Off_Meds_BPD,BPD,Human
BMP8A,1.09,0.61617,Stanley_On_Off_Meds_BPD,BPD,Human
BMPR1A,-1.06,0.12487,Stanley_On_Off_Meds_BPD,BPD,Human
BMPR1B,1.00,0.86523,Stanley_On_Off_Meds_BPD,BPD,Human
BMPR2,-1.00,0.96412,Stanley_On_Off_Meds_BPD,BPD,Human
BNIP3,-1.01,0.79503,Stanley_On_Off_Meds_BPD,BPD,Human
BOC,-1.09,0.37921,Stanley_On_Off_Meds_BPD,BPD,Human
BPGM,1.01,0.78421,Stanley_On_Off_Meds_BPD,BPD,Human
BRAF,-1.02,0.23696,Stanley_On_Off_Meds_BPD,BPD,Human
BRCA1,1.04,0.19361,Stanley_On_Off_Meds_BPD,BPD,Human
BRCA2,-1.01,0.54960,Stanley_On_Off_Meds_BPD,BPD,Human
BTC,-1.03,0.36740,Stanley_On_Off_Meds_BPD,BPD,Human
BTK,1.11,0.08789,Stanley_On_Off_Meds_BPD,BPD,Human
BUB1,-1.00,0.93037,Stanley_On_Off_Meds_BPD,BPD,Human
BUB3,1.01,0.57160,Stanley_On_Off_Meds_BPD,BPD,Human
C3,-1.05,0.61373,Stanley_On_Off_Meds_BPD,BPD,Human
C4A,1.11,0.00639,Stanley_On_Off_Meds_BPD,BPD,Human
C5,-1.06,0.11332,Stanley_On_Off_Meds_BPD,BPD,Human
CA2,1.16,0.10465,Stanley_On_Off_Meds_BPD,BPD,Human
CA4,-1.09,0.00877,Stanley_On_Off_Meds_BPD,BPD,Human
CAB39,1.01,0.86473,Stanley_On_Off_Meds_BPD,BPD,Human
CACNA1A,-1.04,0.21844,Stanley_On_Off_Meds_BPD,BPD,Human
CACNA1B,-1.00,0.88325,Stanley_On_Off_Meds_BPD,BPD,Human
CACNA1C,-1.04,0.02402,Stanley_On_Off_Meds_BPD,BPD,Human
CACNA1D,1.01,0.90131,Stanley_On_Off_Meds_BPD,BPD,Human
CACNA1I,-1.03,0.16589,Stanley_On_Off_Meds_BPD,BPD,Human
CAD,-1.05,0.36337,Stanley_On_Off_Meds_BPD,BPD,Human
CALCRL,-1.00,0.86953,Stanley_On_Off_Meds_BPD,BPD,Human
CALR,-1.02,0.41507,Stanley_On_Off_Meds_BPD,BPD,Human
CAMK2A,-1.07,0.12341,Stanley_On_Off_Meds_BPD,BPD,Human
CAMK4,-1.14,0.00026,Stanley_On_Off_Meds_BPD,BPD,Human
